"Gene","Sample_1","Sample_2","Sample_3","Sample_4","Sample_5","Sample_6","Sample_7","Sample_8","Sample_9","Sample_10","Sample_11","Sample_12","Sample_13","Sample_14","Sample_15","Sample_16","Sample_17","Sample_18","Sample_19","Sample_20","Sample_21","Sample_22","Sample_23","Sample_24","Sample_25","Sample_26","Sample_27","Sample_28","Sample_29","Sample_30"
"Gene_94",9.74418784792126,10.0626079699956,10.7147130046619,11.4784771876495,10.5203244462643,9.87963835690315,10.7468397659556,8.42686311757424,9.7202981923768,9.65255635939588,12.566279073078,12.8095125205934,11.5232232693255,12.9679093858684,12.8012803449717,8.92853953718951,8.37395859530553,10.3112680529956,8.82006996066121,7.37182673853461,7.32098054417664,8.85605738079864,4.46476453248888,8.82213350587256,11.2114032685184,6.9808363453211,7.26953511226783,10.5788155284565,10.5774614353522,8.12907630389217
"Gene_95",13.72130489706,10.4301930368983,12.6658739921191,13.6280131231537,16.2929024240112,13.0154918401352,11.105681916502,14.4238404824384,9.07374574749138,11.0945986443376,10.6989959394691,14.0490845714458,9.47432528246357,12.3181188121025,7.62092963182975,5.53964092659037,7.74639178068185,8.1540961300331,9.35592817010459,8.19359165503144,4.79369460785013,11.0421422630623,6.54131277445041,8.71453210331024,11.742991950356,8.8147266911202,8.89026968542774,10.4788091300386,10.2507907302495,6.95015561496556
"Gene_96",9.79948082570575,9.63940963752979,12.1196475469676,11.4585499535828,13.6668031717308,11.171340129823,10.7669437751641,13.5202740543612,9.85769027156494,8.3659233349502,12.1412337168113,10.9825606771757,12.7168024669352,10.5996701891928,8.30176587842895,11.9218569473512,5.3564868664259,7.10693612168502,6.77083035787914,9.08955372776554,7.08268283218477,8.56314793982959,9.2132921180111,3.08407196953029,8.36846395388154,11.3554955249446,8.59314759722026,7.5420955514624,6.51052671942627,8.11786915304492
"Gene_97",15.3746659860332,9.07189277901087,7.62980810858498,6.87148925793859,7.01014317361272,8.56358017117756,8.23082781741232,13.3135583837001,11.6856723918989,11.0214806312547,11.6413033667442,10.6673109454261,8.79633955608799,11.8170961663679,10.6439826735071,8.39609935896546,6.29400579369249,4.87808959727711,9.71648506153861,8.42096805822107,7.90761387577053,8.34800325033013,9.22589119003218,11.1014354835598,7.58117321427736,5.89588860324977,9.30158108773947,7.04971213594115,6.89721657916258,6.61773210856974
"Gene_98",14.0652212523704,10.8963918359992,9.88877537483193,11.8325483790449,11.6387347969425,11.8244542170728,9.43773464593294,13.2680883405204,7.19218087490857,12.7670492903558,11.3095886076216,12.2756094316384,13.1124414982154,10.6181395639592,11.1565958318498,8.65557761821815,5.50141013287336,8.5189198485776,3.57274012593757,7.60702603323646,8.20180761310752,9.30413553441669,5.75586574559276,11.6326060035353,6.01740849969399,6.72618525755382,6.74976715390741,8.65667509463251,10.7950690121195,7.66826336074569
"Gene_99",10.528599281799,12.4823894390395,9.95329375337881,10.3545387944643,10.1773643899472,9.21029329011442,12.4586764192991,17.2048404409193,9.64293089798825,12.3720974981331,14.6187146604828,13.6023761372047,10.9910046178856,10.9371539996342,12.5140245672835,7.49153641534656,6.421115384589,8.70057313420588,8.97758489548045,11.7185336787861,9.89824117779329,8.26532197460491,10.6084233725501,6.80003206919158,7.3504397586491,9.1307832528104,12.399604755925,3.49757114471843,6.09707415842495,6.94670236014984
"Gene_100",8.94715819938644,11.4537040071346,9.98779134733248,12.685827058555,12.5510298183555,6.68128159379533,11.3502229661312,9.57228879068952,11.396221224946,11.0049580338424,8.46093680840336,13.5020657063542,8.11709586593475,10.2769995083744,10.4181705599502,3.74557784199564,9.16945176235857,8.26120192947485,5.275100222169,7.09340549396879,10.8418153842163,8.62165070005432,6.61334278212564,8.26467107431746,9.88145889123486,8.76031557647087,7.40459389339227,7.53429600094453,6.06960254157516,5.275300664593
"Gene_101",9.5791868726014,10.5997059745685,13.1305697704397,9.25012290296947,8.9676962906709,10.7604544967089,12.7110663290424,14.2475376147854,9.27958115914262,7.10507284087316,9.36589951724003,10.8894489544295,9.1595581400795,13.1819604225308,13.3933776650358,9.12074154094515,5.55069908359932,8.24452779189067,7.41933771558196,8.22094348257743,8.7692017728374,7.67924806109206,9.45670546368999,5.62278246772714,8.04982748689839,4.99988068659726,8.42373222359684,9.56483010690539,5.30394591898355,5.74559126450699
"Gene_102",11.5137674183131,11.7756404895376,13.9740540687487,10.4988595724215,9.96003349788057,10.8008191367219,11.6697000419237,11.3467999399062,12.2450029815032,13.462891429617,11.8608158954006,8.02105900467913,10.3174686897963,10.3018334270655,5.90510491501793,9.88978328766042,8.88076408955295,6.9488554801393,6.87216888622702,10.0772331587096,11.3429869410041,5.9765123017519,8.78638122773355,5.77265355986952,6.17065425167673,8.99157426363884,8.27300161398955,8.08444845292818,10.6755585359194,9.68050728511902
"Gene_103",10.5066162430753,12.587836734103,9.15639810142587,7.92423255650569,11.1411766273267,11.9108332554653,10.7829402515711,9.26894231941728,10.7856553581059,12.7691415386852,11.1879521877061,16.8916290951615,9.49123114547999,10.6083932336195,12.9379875026806,7.01925091767135,4.22501157745611,7.54844144034984,7.33679587642032,6.57998848033233,5.63456308043225,7.58571746149547,5.51487474859314,9.60027465330246,9.72697502031062,8.02562775743045,7.87528328044056,9.41454173745735,4.51438554337598,8.02026429191411
"Gene_104",10.3049148012045,10.7189720835033,12.0828709314052,8.03293237556531,11.8192872644777,13.7399799377027,10.1005077256681,9.87451629643872,8.8922643375908,9.96981713644521,9.69583568120668,12.2387087076517,14.0933572279474,13.2349029179899,9.80677331407033,9.36392430953529,6.64944768492608,9.16148340505514,5.08609186301698,9.04964231291981,9.12172631565154,7.06439433985207,10.2255300634908,4.10161193730107,8.80614386330664,8.29959188706145,6.49063907553221,6.4422533168708,9.73943143630279,6.28368992480785
"Gene_105",9.09676286546997,11.9116103978917,8.66046414794033,7.5105237460146,7.69036654757452,12.8226957938957,14.7363575679059,7.69484935518586,12.470634184373,13.5725583812012,13.0173367505864,11.4697300839252,12.3803900153489,9.04706322754569,9.01207362812438,7.34936818078042,8.34539562707395,11.0331987916697,6.90822878029789,6.86073826341256,9.03306370527366,6.19478557980223,8.08077420682055,9.78136446971654,8.36142287823601,8.88967845873504,6.85696597860524,4.9038854343214,9.4194874290106,5.38204789772386
"Gene_106",10.9099445503822,8.70885418582807,9.88583924662476,11.0484713567457,10.2147519445703,9.46475430083091,10.3649176861375,13.1547469895747,11.4063468134657,11.7962653635806,12.4326866475441,12.6297059745474,9.74675037810276,11.6562398501293,7.86805770358454,10.1484979249408,5.48459555040053,6.58097217412397,6.66947498614565,8.00015389786312,6.30821056998013,9.17320256597931,5.47894455185581,9.8766283783885,8.32422995793159,9.1854321223206,8.65236347008054,6.34809488084093,9.37266715888127,8.0295265659832
"Gene_107",9.43019106108585,10.5006986236623,11.5969310872563,5.51677223969635,6.91973272470985,12.1313857463922,10.5170064208343,13.5004495849237,11.2739450539866,11.4134234689534,13.3770663844087,12.3856682562644,12.2309229249685,11.5336169115929,14.073407046815,7.37515711790556,8.30798616467038,6.50645095887589,9.61931958130129,4.52476816295683,4.71053776379807,5.92230438118827,9.19149418607131,6.61426386376113,8.00731756004548,6.53830385395547,8.49119031936936,5.12434926577912,9.80339469876535,5.87891562796814
"Gene_108",7.66411612682373,10.1594034490119,10.622154421771,13.5090173854788,12.0813309092285,11.1525272200873,11.6663730638143,13.2654000037757,13.6669244601423,10.8522299538345,9.02817000668041,14.3454799509568,9.82226011652384,11.4547051018506,9.84995425970392,10.5509091765296,6.23526173859242,7.5787119965524,4.82024265908223,7.13178351969089,10.2073852252892,9.02444571400503,5.76348038886413,14.8655101186551,6.62093394714795,9.89571993328149,9.12551733855127,8.42330937328069,9.8914919322138,8.12673418357577
"Gene_109",10.2395469594245,11.3913290071201,9.63909959375447,9.69875760489381,9.66935762262967,11.9996173770905,11.4295507552601,14.9391273726634,8.12401502798239,13.2192650985759,7.15018343961341,8.99096181251858,10.3333173254335,13.2666090578726,11.5507903588327,10.4055778456259,7.72613429012627,5.77111091781242,9.1179828247996,7.51489482990498,6.32170811231004,6.95597576422179,8.05145519158587,9.40632909313092,6.10270483023835,8.69313672936486,8.89357491982145,9.47299526770056,8.03984612810903,10.0563766277603
"Gene_110",12.8379932181215,11.714639027686,8.48510291652641,11.029339512424,13.7610401102544,10.2197600892009,8.13546224825359,10.7718003200677,5.06169505725389,10.5946209157341,10.980850066734,10.1862211060666,9.93359948809537,12.7653783497162,12.3106854359689,5.90337703654975,9.84382708715989,7.31873060662852,8.2414849615649,11.2600697669271,4.71006589059396,3.45937617027203,11.4057701092745,8.03050565193562,10.043977198724,6.88276660084302,8.27384132750347,7.90776595099132,10.607996522212,7.16349900950523
"Gene_111",9.84930607478322,10.7527640420053,10.3764669266264,13.3962030982377,13.3637165521646,9.65365307515873,10.6078395639484,12.6956764577008,14.705419744169,11.9306751804406,10.3016849511927,8.89694383859999,6.48216368241676,9.43444730699696,10.9662643321789,11.6260317548415,6.31113453803764,5.03292427724053,5.94291291239244,8.09228860049936,12.6129406212679,4.71862175093568,9.98334698305885,5.75821927044821,9.45819349086462,6.84416917122317,8.19399413021238,7.28382488223802,8.40856674815042,10.5832671221316
"Gene_112",12.2159286444501,9.4675715544204,11.1049960915383,11.6024381133674,9.43657936172761,13.0543354314405,12.1579081409059,11.0427491981185,11.6214632303914,9.96750784481482,7.03816002067428,6.18237530697757,9.86695551431199,8.29598324153795,11.0203477601293,7.03719124849283,9.44951131894083,6.08595165380025,7.69533389276342,9.84345290501673,9.18755092652021,10.6441393979632,8.39588813203465,8.05636996508718,6.79849083852382,7.02858817817283,7.37435914002391,10.252344747529,6.94632874169261,11.4101445937939
"Gene_113",7.76423458342167,9.14057156643056,12.12446762493,11.843377558238,11.7043562227429,11.2217230244193,8.52297028929433,10.3247428255271,11.2575904039903,12.3506274909626,9.04420332720284,10.4245299763354,9.06610499443137,11.8158309612364,12.8148092499745,9.10790572609855,6.0768565602615,5.86574420520895,6.91075528546367,6.71964150650259,2.92718604559025,7.55466583523755,4.98282396313385,6.67685972042498,8.9978852840011,12.3293975567713,6.18102304519909,11.6635086091865,3.95118628399041,8.78397471849172
"Gene_114",10.8888760689509,11.5570412212042,9.24836635327494,9.72677959433166,13.340445536587,12.3510163021575,13.3745908171798,10.0394507502727,10.645096907538,10.9753510408029,10.7048903467897,10.1000194141877,12.2812436910715,10.780322426068,10.6200389603829,8.60629980386517,9.8648123180908,6.40468018800319,10.1999504598894,9.46428557237548,7.18687314516231,10.4085885205666,7.25074923391502,7.81346186741584,9.71676617703033,8.29533244650391,5.74829180528923,1.73788666005832,9.25605924735194,7.88199937716403
"Gene_115",12.0388144078869,13.7136737045508,12.1735119255818,8.41148321458471,11.925159371644,9.7163012606584,8.8880235494593,8.55633575245986,12.7344653306523,10.2670772310757,6.92672505204678,13.9402394869982,14.0183247096807,7.1357539207988,13.1259029431436,11.2390887096327,6.77882584642617,11.4148867522978,10.3279066826551,10.5566733725634,7.6471979253789,7.3656887827785,4.30267966998599,7.56682514548338,9.74024610128653,6.63010219662552,6.64896085168795,7.93647571572055,7.95878843377,7.65330611707032
"Gene_116",11.6023067243334,9.42572881014061,8.67232085825685,12.2831465039647,8.7794447266158,5.46438085817847,7.23668497197121,11.8508390149546,13.1972093611467,7.56047497968085,6.9519454192798,13.6619614415442,11.1861523050404,11.2201714776836,9.88913935891097,11.3675339084253,6.39682954035853,7.869778055788,9.19452654465398,7.73612539827603,8.1854852314383,11.2365638032026,5.52008462180337,2.93751145412018,4.41323204520903,5.90150632717007,7.82070723790343,9.1541122021232,7.14351273151093,8.58048156087628
"Gene_117",11.2113523882979,10.2304026554056,9.90777595584024,10.5939884406911,7.05095612714505,10.0634081741185,8.33537059801494,8.89892539704101,8.06456141826247,7.84004920684404,12.8039686671122,10.9839210692237,10.0674370628442,9.84412649487135,9.31842332409673,7.24981360423079,8.39734870342584,5.42012605754179,6.91015064257817,6.93557162218037,8.29402690043946,5.75602827922832,8.78331547815309,5.7684223560161,7.46200506178293,6.39434374449463,7.67967515238925,9.96194935141778,7.96622003127868,5.36280287180913
"Gene_118",9.71858798338925,11.6613611205039,11.9007543397372,10.999923031946,11.4904036310284,11.2870504252917,13.4189014660225,11.9874110016703,9.22181991999214,10.4052041771982,8.59920504737494,10.5734253856928,7.69621453726936,12.1335296533051,6.479390780721,4.86800978748991,9.99334924220679,10.1670273644145,11.5845462494278,9.79163465970029,9.29345860270977,5.8390345906318,5.81745137016937,5.26802190009141,9.93679202749194,8.88324263718631,8.29948135454921,10.1039718993223,11.2613520261403,7.47484281595825
"Gene_119",9.30059130793284,9.89075909987434,9.61496905162966,9.35081071641053,9.56215207620828,15.0189841133389,13.0193030346956,10.8487009334348,14.721771533322,8.87301366606915,9.24900391714809,14.4870807504108,12.3888943903387,12.6508116975742,11.2738035606808,8.11610215857693,11.3592643629261,7.37660424598338,6.65856048196184,7.15551271825843,8.15129921962225,6.06234374150098,10.6797856216103,5.75918491422245,4.53366992943388,8.42018566385188,7.87105940566991,11.6269493562116,6.99127965279374,10.9631599807719
"Gene_120",8.95174241879017,11.2431446296409,9.44080778206934,9.88658119913134,13.7456878344295,10.9380007304498,15.1490366805456,13.3037046149256,8.76790659609926,12.6875965253085,11.6887417772393,12.6134946062499,9.19481132598615,8.87505705962013,14.0937209259385,7.43302324186304,7.69836973461097,7.28257013879488,10.6495779686194,8.16201389771937,6.7805654291082,8.55677185002528,6.86969017010164,3.69481720592155,5.98998821110141,6.2635197394843,10.6091227030168,7.47149087972446,8.88798077628268,7.72895663447599
"Gene_121",11.2352931942003,10.9048077660433,10.9053346801589,6.41714499447447,9.3587631788797,6.44166398285773,10.7647057229979,11.8743402249358,9.93773693680438,11.6215620825336,8.32408268233598,13.8921749401658,13.3461238684546,12.8254458430463,12.6308865258047,8.46204777512168,7.35218339327695,9.07516866092336,8.99242526351633,7.87213442385874,8.50378803125805,10.262145278475,3.2284473132231,6.07120846714346,7.4065663864537,7.69563556122677,5.96126668248352,7.86037891136716,10.4166901849787,9.57133193356734
"Gene_122",9.1050507716304,9.44749681886664,11.0708691311836,7.69526044638184,12.3009152993723,10.037481823388,10.0999232727496,8.84913875545488,12.9577002049198,9.7463827595376,9.3773617419892,11.1205030585267,13.6234620543223,10.9568176062867,10.242972345287,6.37203701430325,7.41519700139182,9.60308321275198,6.73355348965901,9.28489167674775,9.51360101655747,8.11116721403666,5.83655904203573,6.2339323619922,10.6529963987364,7.50772900791321,8.46338621204003,8.16139342052568,9.91492448356503,8.02428204981719
"Gene_123",10.0188851125987,12.6628825022766,12.8689639174751,7.85749859672033,12.872634713054,9.02238450107369,13.0240754642828,11.1186066364548,9.78835314568359,10.1587454658725,12.63874545169,10.5631023745077,13.7764737237767,9.37391812392108,15.7720603004521,9.17598675616131,6.125223297859,5.45740990670959,9.28661009835204,5.59171425954659,10.4639386555269,10.811301440266,4.68075192595261,9.85696970055995,5.31041785822644,7.54369013417599,7.99460001660415,9.28006259761971,9.22185207751508,11.217303384801
"Gene_124",10.4878156156035,12.6926156744459,10.5332279594886,10.6393897507972,12.5922737250221,12.006584749839,12.9586649940576,7.10754588279408,14.2736770540526,11.454035630676,9.46790883784754,10.626706285864,11.2971366697359,10.7985416646494,8.06588256578904,8.95050423337533,10.0268818504167,5.75467927629409,10.8532348438105,10.4141154499675,8.4112892427751,7.91169018603271,6.79108053625189,8.52894320092652,10.5229680293565,10.1594764099704,6.8738586027484,3.9772036446652,9.09548784010679,6.39982448621573
"Gene_125",14.6877240104644,13.0482790133144,7.5984238340005,8.86720067095467,7.6238650316437,10.4894107682622,7.485318698965,8.33907796420448,10.0709737887495,10.1939978424379,12.6253916407868,12.5361081239509,13.908141610542,8.34399340852655,11.4395466411942,11.364252523476,8.37883038330143,6.44347464950367,10.985930003237,9.40979091110844,7.61142718554189,5.45631989632932,10.6026959380338,6.67530859608611,6.73906925463834,7.33109248167241,4.80884997161794,10.498408144287,7.74864934982248,6.66488771604292
"Gene_126",9.69610019660908,13.5359931723648,9.68832380237282,11.778181064594,8.05391723455315,12.2845129766643,10.6688050964469,12.7723113353473,9.74434713902831,11.9996741663472,5.70059983331139,14.5956094773899,9.50960229348772,7.88743095896505,10.8092632645503,9.88767855986027,6.60347941962979,7.08608433775034,9.19000220816055,6.71580796038423,7.45352463466848,10.422842195778,8.46725044756115,9.19808250304633,9.13146763746523,8.59683889828384,11.4524232201409,7.26944127418437,9.45490064367775,9.53801066507723
"Gene_127",11.4707731445697,9.98727642415485,9.73905906330484,11.0704671973497,10.0144013097313,12.8034361826618,10.7587842065722,13.5822837873739,12.4000784989853,11.0731918636231,8.19411252723331,11.3724029486715,11.0730369542529,11.663906796111,13.3432108842049,8.61343505616219,10.9812017018853,4.78067657208994,3.82283108228294,5.47430306056369,8.89439373071918,6.36141670913148,7.11615953023076,7.8455110256708,7.78897564495882,6.9320280824048,6.29610341200159,10.186543102974,9.5125924023566,7.50225349196757
"Gene_128",11.1559216991274,10.0710362069834,9.13534482139205,10.0030909691084,13.084455006462,9.14610137084765,7.55355411913105,10.2408402479638,7.40323388538268,11.8810154558544,12.6210970287942,8.6381725956832,8.12689016474119,8.0661619914837,8.55432470783771,5.45429143059014,8.978151691779,10.2762395332854,10.9658020385919,8.76952477726972,7.11057859948503,6.52985781991719,8.94036223969189,7.62716276066305,9.2199759982591,9.01196297177597,8.70984781432949,8.79124989201075,9.36175886102849,6.99493549639672
"Gene_129",9.07628673173974,11.5224360009835,11.6438074044201,7.78913657106059,13.4846804861334,13.1136737347435,10.4737693277148,10.1491513264747,10.9341956604022,10.8632299949294,12.1649268895669,14.1042628843028,11.5193573768445,9.82099990236896,9.73509802825128,8.69976397475011,7.17030268032748,9.80883375817981,8.12890196575887,2.58944811572012,3.57976236903187,7.99671492337202,9.69624916661751,9.51787641591717,8.38888594094651,7.83584461838044,6.51837212148641,7.82860681001555,7.62310956996675,7.61706141979862
"Gene_130",10.8573838277528,12.2601619531032,16.0035301921195,9.65813519329316,14.7157141408047,9.55641921376264,9.17394245423028,10.028909927585,10.1134384319662,13.4117114795993,11.0041511311165,10.5235134941701,12.7216689717058,10.5901281598175,7.85856912166045,9.14623663389088,7.69922677509594,5.84314266576119,7.27452725395543,8.45059990051876,9.29075998565676,4.11501665760593,8.03815155670344,5.62767345273575,8.64746829072328,8.53775359497748,8.20357504226119,11.6644776698364,7.89346868057227,7.18111130885993
"Gene_131",13.8891017168467,10.3207476875502,12.5883349428402,12.7854517999706,9.14131616022311,10.6340452484509,11.4702540041813,11.5767532503582,13.0948700404512,13.964277774487,10.2383021359678,9.75788969686199,12.9156194209096,12.7429159443282,12.7340926191622,8.52038887188033,7.42813282970074,11.6081211033908,4.54980769709389,7.69376769685356,5.16846453449906,8.7767256876197,6.3332001482622,7.32255799184888,11.0190412598282,8.086483553986,6.97029456467414,7.60143984623098,11.6924731699041,9.82483501593723
"Gene_132",11.9030081061584,10.153310383199,10.6903208805874,11.9535988863061,9.69358612645571,10.2813756366852,12.6539106372195,14.4905415230301,8.85436343199357,11.2155014791895,10.0942433018632,7.88820394709357,10.2983634878359,14.849775180372,9.61198947306051,8.16744688777837,10.1289147454398,9.93095284480715,7.40297391006429,8.08679886394222,10.0837861500997,10.8309966248626,8.2766033914436,7.62447123108933,8.96983800731346,9.72815513071566,11.7124151524592,8.87291806458137,8.6680550868871,7.77219766244743
"Gene_133",11.0824658439859,9.7634569448907,12.0073343681594,10.3762651253935,10.9511766349304,6.79399493726454,9.55062271409716,9.06036883558778,9.97336940340918,10.0717195803185,10.9761723612987,12.0747511049365,6.25848561461992,11.0041228118553,10.722636338545,8.20754724896078,5.75194315160372,9.78577603684589,8.49139715160433,4.79282284622176,9.19492776937588,9.84363645405255,7.09502386220522,5.53237424348713,7.73181690749015,7.46422464005541,8.77307220602584,6.43810300451202,8.46354328074215,9.72308729240506
"Gene_134",10.1550063353207,13.9644037814535,13.8855364815338,6.51128226474284,13.4935887077545,10.2850759002365,11.4804528097412,15.0451728978629,11.7263329911597,11.4996994804678,13.6263318122466,8.49228939045977,10.8941458733293,7.792986710907,9.39901383072493,11.3797998507066,7.55123419615213,7.82713591907578,7.11483989636846,8.98916054520234,7.40209329595547,6.49873681196133,3.92978040945119,7.92268198138374,8.40038015143095,9.05780615268391,4.00212322960685,6.90661727304865,7.74980064020887,1.27290089280421
"Gene_135",6.89350555691897,5.98366729591705,10.3814656456596,10.0275985361166,7.17244115877327,6.8547852208392,10.4238916703952,12.9982699035104,11.0853383216803,7.90357877519243,10.0914478702814,11.7789993549635,11.2371012859117,10.9018463667685,9.88670006591447,4.70610533667457,8.15975431669953,10.8267022731117,6.44690330938313,9.11910180731207,10.126948709291,7.25223174976569,9.95401916210063,7.52085211744721,7.54945629782787,6.06964081385754,5.56649054857742,8.7108743011294,11.2043187345769,7.46711841251101
"Gene_136",13.2626744268284,10.6648439324322,12.3289609410518,5.15141773563237,8.55433706999955,8.00569911517144,10.4628256338278,10.4128121087496,9.74651353753373,12.1658138040273,13.6550307170626,10.0012730621489,7.84509952797426,13.4431285416658,9.24612928157316,8.12641685163847,11.0451493201594,9.09650565442032,5.64762656263889,6.85606572589016,5.63674375310572,9.15742956482161,8.19942227781006,7.26132525189637,6.61130670940606,7.55018117866463,12.0236543006856,8.00148588665559,6.8416847667011,6.00290198135848
"Gene_137",8.07871985815036,11.0764257541071,12.1237982329187,14.5476853632173,14.4981488115664,11.4007374156886,14.3465541102642,7.71784495033018,8.23213547415877,10.22328422677,7.09552415322654,10.3547468798857,9.92661909507039,10.880348484771,12.0383241883787,9.29444986508987,7.97476805648605,7.6279215954825,7.17385809114235,6.8573090551741,9.05679360211914,6.1012225585249,8.09666323601362,10.5690930693052,8.27785177833095,12.5127292682509,8.58594969974604,6.66376134532529,8.29206082895099,8.64559197620084
"Gene_138",12.4798950217547,8.88078079401286,10.7547303484099,11.0674248779547,12.5679454548464,11.6698484605261,10.0938095380698,11.704941648797,9.97298956681071,10.8034150083366,11.2270758410883,9.75252145108202,13.4516625817272,13.0377730594458,7.71861118685113,6.76075696578657,11.2858746813381,7.20808870178585,6.8580099916418,9.16365619237258,9.42118897943477,4.71142066960543,5.53809884937179,5.0050169625481,8.77385355635563,7.74251609219821,8.77244829060093,11.517754617548,6.57635701355952,8.38086853464016
"Gene_139",14.818207138435,11.7708517896413,11.1130920132745,13.5221319045975,6.7288367048359,12.3653921453463,11.4028653590763,13.4884575838186,12.6748876964608,12.332780982897,14.8927061378322,11.2820667982571,14.4580127595512,13.572600200706,7.9290213121333,10.2662659587609,12.8230407824772,5.85983985389881,8.34923517138664,9.09530834161798,10.5447514249825,7.64334426096226,6.36576009800359,10.0746571525962,10.4852812934006,11.4400469029844,9.79262799534519,6.0704503308568,7.02026707273139,8.04381177657814
"Gene_140",8.1122136780564,7.06582463237979,12.3037820060249,10.6520782178248,13.1462238282149,9.67442416180623,10.1121476144048,12.499288951766,15.1299325405104,12.4529749187501,12.0352074577354,11.4275095240378,10.9585025676461,13.4677083738045,10.6367723592824,9.08716761081612,5.87285172626704,14.0715702323545,9.71123726053518,4.91426943869538,5.94911780889233,5.25196329135401,10.2560457039749,8.58808891021189,7.62422271237987,5.78360875085436,8.09749814460913,6.46286030126149,9.01090063137369,11.1273962018055
"Gene_141",12.4035686707494,12.9099377222238,10.947522714007,15.1510983529034,11.7718026721244,11.9946714220798,11.7089923943001,12.5303846339485,11.3226587299281,11.2048907461134,8.0211678407465,13.1916697263444,12.0147146401751,11.0405330469479,12.7276250013721,11.8666000175818,5.88959730770381,3.26690053176847,7.41326103680106,8.22654465069925,6.57912882818432,10.2771543549948,4.3096704571189,7.08110320127733,5.00939688128535,7.29262007865085,11.4115151380766,6.61436391682011,10.7026705811716,7.23330299945641
"Gene_142",10.4756050211951,7.67327883025881,10.3209820077535,9.20271632800527,9.60203332057602,13.2947495455492,15.829849487396,9.2662070195724,7.8399195810502,10.8585826038497,13.7727792113273,13.5117046213478,10.5547238563904,10.2496641029077,12.481278744826,9.19239247590881,6.97474685397958,9.48430152010372,4.91848686462361,8.19245368738597,8.63604597916738,9.24642752113095,11.1554060257461,9.59364655565897,10.1790387179691,8.05693164930019,7.98323320566325,9.63488690972442,7.72452538450309,9.35002860792182
"Gene_143",7.85571168170902,6.59453023980595,9.81202003983789,12.6759806430031,10.9886242701584,10.0817571600536,9.26905930550453,9.06478116811599,8.1713144944583,7.3372750411542,9.06687886606955,6.81038510885242,14.162663985436,10.3770546946127,9.88559457470576,6.2886363965339,11.1679752598393,6.36305362128339,10.4636616515536,10.6368970663193,10.6797634056967,5.86121708652389,8.83932749742939,10.4550847343383,7.36824035913365,12.0397064007766,11.9974958671501,9.15126096689398,9.16616961885922,8.80991308270084
"Gene_144",7.9706646924365,9.47287234841594,11.5819241520738,10.9781127360221,12.2718113141396,12.1307240958206,8.95363950061978,13.6357225635938,10.2740882053419,13.7388484553448,11.3069510002995,11.0130582714614,8.19801282146957,9.45926169004608,9.78020548409831,8.0427716997528,8.4344811931579,12.263326779897,8.78946888621643,7.25415930680559,4.55296911001536,7.99212312623821,6.52676442595098,9.19668973591211,7.59172441770118,7.50857750990555,8.28508501414236,8.1754901672624,9.03852091950777,4.96249092835187
"Gene_145",7.79692765285081,11.3241607878246,10.8899560045862,12.4542598163716,11.7051271416977,7.66266378334143,10.3035513434814,11.4556763176495,10.9738030693432,12.1628750016553,13.2301913968124,12.7455160662672,8.62712705696465,11.2655216591745,9.35277016200772,12.8684889650758,6.8660965423691,8.84187841085922,2.21708401037433,5.86936129924737,8.01719472797041,9.896603811989,8.09741526058001,8.84978645246686,7.29537223595876,7.01299405328216,6.53905010613224,8.93481452929264,8.33889231440002,7.86459368057966
"Gene_146",9.93818695565939,9.69686567047167,10.2565234456132,8.34953746773463,12.5913391024789,10.2338750690884,9.3001537591444,8.61397526406865,10.1577757838893,15.7090680229901,9.38460920595468,9.36952296056507,11.8602296553589,6.59981397954924,11.6070758158678,11.5686973871103,5.87974205906355,10.0599905910772,8.11722422678411,8.56737602337921,9.11993946965089,8.29887943114256,9.08711729676043,9.41638370474514,5.74176756394589,8.92966876167264,9.25047431658907,9.49402189449003,7.61162166636687,9.49764740446665
"Gene_147",8.0764888300082,9.88142600944476,11.3531769393187,15.4763264536772,14.0739043475036,10.9830526653413,10.5259963451245,13.1790748180038,10.8672110910901,10.4402896753887,10.6349068035426,9.56663157919617,13.1804147588318,11.5336743758077,15.1916228935482,9.6070550018114,6.20959440306803,9.48774921673185,8.02774913945651,8.71977535615148,10.0653099107646,8.76009926492503,9.30399552607624,8.87039137153005,9.93810779435875,8.35691647814098,9.66221949224265,7.38883225663829,9.71568456798962,7.71968661615688
"Gene_148",12.3758335459517,11.6664099501156,9.45386615602005,11.6048725477544,11.7802250937784,12.0204207395108,8.04957883925753,7.85761058365632,15.3731875915166,12.7287020073275,8.37745481461811,9.16451322813307,11.0975061913258,13.430933551165,12.4736189911887,11.8274983961748,9.25082072585806,2.92604651806695,10.0440909834913,3.23073314126098,8.99561278158729,5.13473198061107,8.02619405551704,9.12287106807335,8.04763546177747,10.2993774391942,8.3892809019745,9.21617333276721,7.01100349954404,6.11276703172087
"Gene_149",15.2002178810513,8.8821981570231,9.39516078330187,10.0065740487238,8.03873136295718,9.13597624892684,11.1434243312566,12.6396714669798,8.74608281895998,10.4549605823709,12.685476795568,11.3368509109748,13.9741251662907,11.2335250460106,11.6313299196243,8.85027331411506,2.68967174013682,5.73001214770416,7.20839520610985,7.60359629641877,7.13479017827277,8.86166640946619,11.2206400458618,8.59769811009511,6.42541895401035,9.04438099966323,8.7775731840114,8.45976918196531,6.50714176278761,10.0316784812033
